Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1999-02-25,4.66197,4.72757,4.5349,4.63138,208766.81326713
1999-02-26,4.56568,4.82395,4.56568,4.79325,341179.21415349
1999-03-01,4.92034,4.95523,4.88965,4.95523,938014.70082429
1999-03-02,5.02101,5.02101,4.85904,4.98584,612810.39807227
1999-03-03,5.02101,5.02101,4.95523,4.98584,792914.67496666
1999-03-04,5.05173,5.05173,4.95523,4.98584,459290.76526654
1999-03-05,5.08222,5.30999,5.08222,5.30999,608683.98300638
1999-03-08,5.30999,5.60315,5.30999,5.50696,717447.64111812
1999-03-09,5.44127,5.56806,5.30999,5.30999,489527.71674194
1999-03-10,5.21359,5.27919,5.21359,5.27919,655171.70942223
1999-03-11,5.24421,5.34498,5.24421,5.34498,214644.90935996
1999-03-12,5.37547,5.37547,5.21359,5.21359,486847.74966178
1999-03-15,5.30999,5.30999,5.21359,5.24421,575102.05500707
1999-03-16,5.21359,5.24421,5.21359,5.21359,1338829.7382037
1999-03-17,5.21359,5.24421,5.21359,5.21359,941543.23673726
1999-03-18,5.1827,5.1827,5.02101,5.02101,331368.75149177
1999-03-19,5.24421,5.24421,5.1173,5.21359,212542.89212762
1999-03-22,5.14792,5.56806,5.14792,5.34498,479983.67742204
1999-03-23,5.34498,5.47187,5.1827,5.44127,861509.24528911
1999-03-24,5.34498,5.76522,5.34498,5.66883,1082453.9128813
1999-03-25,5.76522,5.95779,5.76522,5.92691,1334820.8011468
1999-03-26,6.31664,6.31664,6.11968,6.15467,1469961.4190099
1999-03-29,6.15467,6.15467,5.86141,6.15467,513657.90957128
1999-03-30,6.15467,6.15467,5.92691,5.92691,454584.30253125
1999-03-31,5.95779,5.95779,5.79564,5.86141,581175.24850769
1999-04-01,5.79564,5.86141,5.69953,5.69953,452517.94826593
1999-04-06,5.76522,5.92691,5.76522,5.89221,768158.28239295
1999-04-07,5.8309,6.08899,5.8309,6.08899,266022.65790015
1999-04-08,6.28176,6.37795,6.28176,6.31664,592543.34369937
1999-04-09,6.41294,6.41294,6.18547,6.18547,798912.34689008
1999-04-12,6.21598,6.21598,6.15467,6.18547,334837.49948945
1999-04-13,6.28176,6.41294,6.15467,6.31664,318054.92677615
1999-04-14,6.31664,6.31664,6.21598,6.25107,380264.77709198
1999-04-15,6.37795,6.7675,6.37795,6.67111,518701.07267163
1999-04-16,6.99525,7.4155,6.99525,7.22292,1906157.2664013
1999-04-19,7.67387,8.03243,7.67387,7.96703,1874152.9002371
1999-04-20,7.77006,7.80495,7.64297,7.67387,1543004.4200122
1999-04-21,7.64297,7.64297,7.54678,7.64297,1008745.9024353
1999-04-22,7.77006,8.06332,7.77006,7.90134,1603264.3451609
1999-04-23,7.80495,7.80495,7.77006,7.77006,767620.19115533
1999-04-26,7.77006,7.77006,7.60799,7.73936,433735.10266736
1999-04-27,7.77006,7.77006,7.70876,7.70876,913919.12205116
1999-04-28,7.77006,7.77006,7.4462,7.64297,650448.46411423
1999-04-29,7.64297,7.67387,7.64297,7.64297,672266.85755232
1999-04-30,7.96703,8.19403,7.96703,8.15923,653254.30048974
1999-05-04,8.45277,8.45277,8.32139,8.32139,939489.46940147
1999-05-05,8.32139,8.32139,8.09402,8.19403,397841.37527678
1999-05-06,8.25561,8.25561,8.09402,8.19403,275622.28949216
1999-05-07,8.25561,8.35638,8.22482,8.32139,384652.37094571
1999-05-10,8.38698,8.48385,8.38698,8.48385,490686.76316995
1999-05-11,8.41778,8.41778,8.41778,8.41778,829388.45002664
1999-05-12,8.41778,8.45277,8.22482,8.22482,539111.82782339
1999-05-13,8.35638,8.35638,8.19403,8.22482,503271.59488334
1999-05-14,8.19403,8.19403,7.83565,7.83565,208982.88889081
1999-05-17,7.38461,7.93204,7.38461,7.87074,508122.80730828
1999-05-18,8.09402,9.00478,8.09402,8.90295,512660.39540563
1999-05-19,8.90295,9.22767,8.80828,8.84317,1302580.4300538
1999-05-20,8.25561,8.48385,8.25561,8.48385,294687.29209447
1999-05-21,8.93842,8.93842,8.74231,8.7771,744863.02255609
1999-05-24,8.25561,8.64544,8.25561,8.61532,119681.77057253
1999-05-25,8.29069,8.45277,8.29069,8.45277,261566.88484477
1999-05-26,8.25561,8.41778,8.25561,8.25561,121590.78821867
1999-05-27,8.41778,8.41778,8.09402,8.09402,319179.35914794
1999-05-28,7.80495,7.96703,7.77006,7.77006,340450.22115126
1999-05-31,7.57738,7.57738,7.28412,7.4155,121448.13635061
1999-06-01,7.38461,7.4155,7.25353,7.28412,346601.03405069
1999-06-02,7.22292,7.57738,7.12214,7.25353,243201.50574244
1999-06-07,7.12214,7.12214,6.86379,6.86379,446384.96685001
1999-06-08,6.73689,6.80259,6.6406,6.67111,282691.94824763
1999-06-09,6.50932,6.96017,6.50932,6.86379,450508.23518351
1999-06-10,6.99525,7.28412,6.99525,7.22292,385729.60233175
1999-06-11,7.31921,7.34972,7.12214,7.25353,351555.03973349
1999-06-14,7.12214,7.28412,7.12214,7.25353,327903.15022648
1999-06-15,7.12214,7.22292,7.12214,7.18784,300301.06266707
1999-06-16,7.06094,7.06094,6.83319,6.89886,86762.75419539
1999-06-17,6.99525,7.4155,6.99525,7.28412,830123.73649364
1999-06-18,7.67387,7.93204,7.67387,7.90134,355185.31999354
1999-06-21,7.67387,7.67387,7.4155,7.4811,131642.50036314
1999-06-22,7.90134,7.93204,7.22292,7.73936,559435.5233792
1999-06-23,7.70876,7.70876,7.4462,7.60799,504541.82585557
1999-06-24,7.4462,7.4462,7.18784,7.18784,570007.49527778
1999-06-25,7.77006,8.03243,7.77006,7.99763,919452.12649258
1999-06-28,8.15923,8.32139,8.09402,8.15923,712242.94575541
1999-06-29,8.12928,8.12928,7.83565,7.99763,411125.83049015
1999-06-30,7.99763,8.32139,7.80495,8.32139,313928.51171027
1999-07-01,8.74231,8.93842,8.57976,8.87254,1063094.1663457
1999-07-02,8.74231,8.74231,8.45277,8.48385,558192.56408762
1999-07-05,8.15923,8.15923,7.80495,7.90134,480244.85620989
1999-07-06,7.70876,7.83565,7.70876,7.77006,450927.79950134
1999-07-07,6.96017,7.64297,6.96017,7.4811,6591991.0730911
1999-07-08,7.60799,8.35638,7.60799,8.32139,5811181.8776047
1999-07-09,8.35638,9.48985,8.35638,9.32777,4362995.8466903
1999-07-12,9.06654,9.29346,9.06654,9.22767,3004762.3076976
1999-07-13,8.9694,9.06654,8.87254,8.90295,1725793.9085407
1999-07-14,8.74231,9.22767,8.57976,9.06654,1476835.9803576
1999-07-15,9.03499,9.3907,9.03499,9.29346,1742322.6448417
1999-07-16,9.06654,9.09992,8.90295,9.03499,2207727.5111298
1999-07-19,8.90295,9.00478,8.74231,8.9694,646738.4666338
1999-07-20,8.90295,9.06654,8.90295,9.03499,1123870.1556054
1999-07-21,8.74231,8.74231,8.64544,8.64544,538349.26967573
1999-07-22,8.71142,8.71142,8.41778,8.51855,539022.67040585
1999-07-23,8.09402,8.32139,8.03243,8.15923,303253.74655381
1999-07-26,8.09402,8.09402,7.64297,7.70876,353798.6599231
1999-07-27,8.06332,8.29069,8.06332,8.25561,547961.48819727
1999-07-28,8.15923,8.25561,8.15923,8.22482,556891.91470234
1999-07-29,8.19403,8.29069,8.09402,8.22482,323430.59459838
1999-07-30,8.41778,8.54962,8.38698,8.38698,428738.09164197
1999-08-02,8.29069,8.48385,8.09402,8.48385,224301.18213488
1999-08-03,8.41778,8.48385,8.19403,8.48385,398567.22154663
1999-08-04,8.09402,8.29069,8.09402,8.29069,308428.02350348
1999-08-05,8.29069,8.41778,8.29069,8.41778,365356.6079686
1999-08-06,8.41778,8.71142,8.29069,8.48385,785735.92948855
1999-08-09,8.41778,8.71142,8.25561,8.51855,428341.60336162
1999-08-10,8.15923,8.15923,8.03243,8.12928,200579.01560462
1999-08-11,8.09402,8.19403,8.06332,8.15923,162188.88052294
1999-08-12,8.09402,8.32139,8.09402,8.32139,337986.32969479
1999-08-13,8.25561,8.32139,8.12928,8.25561,543227.75378133
1999-08-16,8.25561,8.25561,8.12928,8.12928,291536.36406754
1999-08-17,8.12928,8.12928,8.06332,8.06332,359936.88589299
1999-08-18,7.99763,8.06332,7.87074,7.96703,318598.26256775
1999-08-19,8.09402,8.09402,7.93204,7.99763,265095.42075774
1999-08-20,7.99763,7.99763,7.87074,7.96703,215300.47860657
1999-08-23,8.09402,8.29069,8.09402,8.25561,763656.35726261
1999-08-24,8.19403,8.29069,8.19403,8.25561,660059.63372498
1999-08-25,8.25561,8.45277,8.25561,8.41778,509227.31037497
1999-08-26,8.41778,8.41778,8.25561,8.29069,847240.91175042
1999-08-27,8.35638,8.54962,8.35638,8.54962,506993.13038251
1999-08-30,8.45277,8.57976,8.38698,8.41778,439357.26452631
1999-08-31,8.32139,8.32139,8.25561,8.29069,446741.59652017
1999-09-01,8.29069,8.38698,8.25561,8.29069,608452.17372078
1999-09-02,8.41778,8.41778,8.32139,8.35638,1436102.5785608
1999-09-03,8.41778,8.51855,8.25561,8.51855,613820.49916745
1999-09-06,8.41778,8.41778,8.25561,8.29069,860261.04144356
1999-09-07,8.15923,8.22482,8.12928,8.22482,459757.53057013
1999-09-08,8.41778,8.41778,8.25561,8.32139,656288.79941846
1999-09-09,8.22482,8.41778,8.22482,8.29069,437085.32374525
1999-09-10,8.41778,8.41778,8.29069,8.41778,332893.8677871
1999-09-13,8.38698,8.38698,8.29069,8.29069,476936.59156378
1999-09-14,8.32139,8.32139,8.03243,8.06332,610857.32617276
1999-09-15,8.06332,8.25561,7.83565,8.25561,619210.8517408
1999-09-16,8.09402,8.22482,7.96703,8.15923,779420.43759437
1999-09-17,8.15923,8.32139,8.09402,8.29069,568432.03126432
1999-09-20,8.25561,8.25561,8.06332,8.09402,536549.33875223
1999-09-21,7.77006,8.03243,7.77006,7.93204,438355.55471749
1999-09-22,7.77006,7.77006,7.64297,7.64297,272351.78563465
1999-09-23,7.57738,7.70876,7.38461,7.64297,862610.60162342
1999-09-24,7.22292,7.31921,6.96017,7.15723,270363.05076812
1999-09-27,7.22292,7.57738,7.22292,7.4462,478094.589081
1999-09-28,7.4462,7.5117,7.4462,7.4462,902402.08152666
1999-09-29,7.4811,7.54678,7.38461,7.5117,396287.93839001
1999-09-30,7.4462,7.5117,7.4155,7.5117,698162.36724895
1999-10-01,7.4462,7.54678,7.4462,7.4811,635571.76231468
1999-10-04,7.4462,7.67387,7.4462,7.67387,528872.36064669
1999-10-05,7.60799,7.77006,7.60799,7.73936,606721.47090972
1999-10-06,7.64297,7.70876,7.5117,7.64297,271339.58671788
1999-10-07,7.64297,7.70876,7.54678,7.60799,243132.27763
1999-10-08,7.60799,7.67387,7.57738,7.67387,513013.87834341
1999-10-11,7.60799,7.60799,7.28412,7.34972,498279.82841192
1999-10-12,7.34972,7.34972,7.22292,7.25353,435955.64681949
1999-10-13,7.28412,7.5117,7.28412,7.4462,799579.45415543
1999-10-14,7.28412,7.4462,7.28412,7.4462,322981.6607783
1999-10-15,7.4155,7.4462,7.28412,7.31921,1031727.5379446
1999-10-18,7.25353,7.31921,7.12214,7.28412,423079.2179052
1999-10-19,7.31921,7.34972,7.28412,7.34972,368858.9211117
1999-10-20,7.38461,7.4462,7.31921,7.4462,907549.08679567
1999-10-21,7.5117,7.57738,7.4155,7.4155,621172.31492667
1999-10-22,7.4462,7.54678,7.38461,7.4462,199460.8766976
1999-10-25,7.4462,7.4462,7.34972,7.38461,188402.21019033
1999-10-26,7.4462,7.4462,7.28412,7.4462,186680.94757642
1999-10-27,7.38461,7.4462,7.28412,7.4462,156824.75071946
1999-10-28,7.4462,7.57738,7.34972,7.4462,319483.54327837
1999-10-29,7.64297,7.77006,7.4811,7.77006,615621.47900175
1999-11-02,7.77006,7.77006,7.54678,7.60799,267011.78077944
1999-11-03,7.60799,8.03243,7.57738,7.99763,433255.75043423
1999-11-04,7.93204,7.93204,7.80495,7.90134,688638.25723415
1999-11-05,7.80495,7.99763,7.67387,7.96703,621626.49330072
1999-11-08,7.87074,7.93204,7.77006,7.90134,404817.68097154
1999-11-09,7.90134,8.12928,7.87074,7.87074,641847.39559866
1999-11-10,7.77006,7.87074,7.67387,7.70876,500027.3137957
1999-11-15,7.5117,7.5117,7.31921,7.4462,893609.06233568
1999-11-16,7.4462,7.57738,7.4462,7.4811,134313.02724615
1999-11-17,7.57738,7.64297,7.4155,7.4155,700853.87234784
1999-11-18,7.4462,7.64297,7.4462,7.54678,417935.35936858
1999-11-19,7.54678,7.67387,7.4462,7.60799,514755.07026241
1999-11-22,7.67387,7.70876,7.54678,7.54678,321707.23416288
1999-11-23,7.4462,7.57738,7.4462,7.5117,267101.98710777
1999-11-24,7.54678,7.64297,7.5117,7.54678,799903.56759096
1999-11-25,7.60799,7.87074,7.60799,7.87074,454150.05346229
1999-11-26,7.77006,7.77006,7.57738,7.60799,405771.14088382
1999-11-29,7.64297,7.64297,7.4462,7.54678,383000.33644425
1999-11-30,7.54678,7.70876,7.54678,7.67387,291809.08087414
1999-12-01,7.67387,7.96703,7.64297,7.96703,1808794.2197159
1999-12-02,7.87074,7.96703,7.73936,7.80495,675195.41649079
1999-12-03,7.77006,7.83565,7.67387,7.83565,232437.58316844
1999-12-06,7.83565,7.90134,7.80495,7.80495,367005.49573768
1999-12-07,7.80495,7.93204,7.80495,7.90134,413435.53205982
1999-12-08,7.93204,8.15923,7.83565,7.90134,900207.76014439
1999-12-09,7.96703,7.99763,7.83565,7.99763,574526.20298084
1999-12-10,7.96703,7.96703,7.73936,7.93204,816266.57598643
1999-12-13,7.90134,7.90134,7.70876,7.70876,459761.72621331
1999-12-14,7.54678,7.64297,7.54678,7.57738,1286141.9000811
1999-12-15,7.60799,7.60799,7.4155,7.4811,809019.65130667
1999-12-16,7.5117,7.57738,7.4462,7.4811,345632.88938729
1999-12-17,7.60799,7.77006,7.57738,7.64297,584613.57809233
1999-12-20,7.70876,7.70876,7.60799,7.64297,290836.74056756
1999-12-21,7.64297,7.90134,7.64297,7.90134,892266.45651862
1999-12-22,7.96703,8.38698,7.96703,8.35638,908270.73742234
1999-12-23,8.29069,8.64544,8.29069,8.54962,1108197.3305127
1999-12-27,8.61532,8.84317,8.38698,8.68101,1052032.3531061
1999-12-28,8.54962,8.54962,8.35638,8.41778,660476.05131043
1999-12-29,8.41778,8.51855,8.35638,8.48385,647773.74158805
2000-01-03,8.90295,8.9694,8.61532,8.64544,975929.67931602
2000-01-04,8.57976,8.57976,8.15923,8.25561,1329671.6980562
2000-01-05,8.03243,8.22482,8.03243,8.12928,1004751.6501295
2000-01-06,8.09402,8.48385,8.03243,8.41778,1085851.334945
2000-01-07,8.57976,9.22767,8.57976,9.03499,2610891.0597783
2000-01-10,9.09992,9.61759,9.09992,9.26294,3199605.8790775
2000-01-11,9.16665,9.22767,8.87254,8.9694,1762289.7107273
2000-01-12,9.00478,9.06654,8.93842,9.03499,1021692.6083728
2000-01-13,9.35923,10.2001,9.35923,9.87401,4201259.0467198
2000-01-14,9.84544,10.1333,9.84544,9.94079,5563040.0020198
2000-01-17,9.87401,9.97217,9.71389,9.94079,1751863.5374292
2000-01-18,9.77871,9.97217,9.42311,9.68242,2598682.7870402
2000-01-19,9.48985,9.5499,9.32777,9.48985,1304239.8069308
2000-01-20,9.5499,10.0066,9.45648,9.81113,2950001.8218449
2000-01-21,9.71389,10.0066,9.71389,10.0066,1615308.987815
2000-01-24,9.97217,9.97217,9.61759,9.71389,1318168.293372
2000-01-25,9.45648,9.48985,9.19621,9.45648,1499024.6393062
2000-01-26,9.5871,9.81113,9.5871,9.68242,1157804.5176317
2000-01-27,9.61759,9.77871,9.5871,9.77871,563578.72101779
2000-01-28,9.65097,9.77871,9.45648,9.61759,1228923.8162367
2000-01-31,9.48985,9.48985,9.35923,9.45648,665005.24812143
2000-02-01,9.5499,9.81113,9.42311,9.5871,1426973.9079156
2000-02-02,9.5499,9.61759,9.42311,9.5871,995433.12663047
2000-02-03,9.5871,10.039,9.5871,9.81113,1236241.0179397
2000-02-04,9.87401,10.0066,9.52036,9.77871,2124801.672621
2000-02-07,9.71389,9.71389,9.48985,9.61759,993162.2347602
2000-02-08,9.65097,9.77871,9.5499,9.77871,715223.95023361
2000-02-09,9.81113,10.2344,9.5499,9.71389,1928924.9241085
2000-02-10,9.48985,9.68242,9.48985,9.68242,1534598.4489044
2000-02-11,9.71389,9.71389,9.5499,9.61759,1216683.0272639
2000-02-14,9.5499,9.5499,9.3907,9.52036,1042907.878104
2000-02-15,9.65097,9.65097,9.52036,9.65097,575408.33695908
2000-02-16,9.71389,9.71389,9.52036,9.65097,940704.10810159
2000-02-17,9.77871,10.0724,9.65097,9.71389,1554670.4058695
2000-02-18,9.7482,10.039,9.7482,9.9102,2214457.3227879
2000-02-21,9.3907,9.5499,9.3907,9.45648,899722.1144465
2000-02-22,9.65097,9.65097,9.42311,9.52036,745283.63578472
2000-02-23,9.71389,10.6844,9.71389,10.1696,4003777.4646916
2000-02-24,10.3613,11.1716,10.2649,10.7206,5246155.6596904
2000-02-25,11.3994,11.3994,10.7511,10.8161,4575429.6520953
2000-02-28,10.6559,10.8827,10.2955,10.7511,2391768.3502363
2000-02-29,10.8484,10.8484,10.5243,10.6205,1952144.6623682
2000-03-01,10.6205,10.7511,10.4918,10.7206,2637593.181876
2000-03-02,10.5586,10.6844,10.428,10.5243,1268234.894996
2000-03-03,10.5586,10.6844,10.5586,10.6559,1148696.8252023
2000-03-06,10.7206,10.7206,10.3965,10.428,963700.428362
2000-03-07,10.2955,10.2955,10.039,10.102,631090.81540023
2000-03-08,9.87401,10.102,9.87401,9.97217,1664616.1864467
2000-03-09,10.039,10.039,9.5499,9.5499,988078.16413886
2000-03-10,9.65097,9.81113,9.5499,9.65097,1718582.6468279
2000-03-13,9.22767,9.32777,8.61532,8.80828,986399.90686753
2000-03-14,9.03499,10.5891,8.93842,10.3308,4118540.8925483
2000-03-15,9.9102,10.6205,9.9102,10.1696,3261727.6208866
2000-03-16,10.6844,10.6844,10.2001,10.3308,2004835.6472232
2000-03-17,10.6205,10.6205,10.102,10.102,1184973.4050329
2000-03-20,10.0724,10.2649,10.0724,10.1696,1116965.1758446
2000-03-21,10.102,10.102,9.84544,9.87401,394468.07816141
2000-03-22,10.2955,10.2955,9.87401,10.039,589321.08973841
2000-03-23,10.039,10.2001,9.97217,10.039,727355.65248374
2000-03-24,10.2001,10.2955,9.94079,10.2649,839406.59702569
2000-03-27,10.5243,10.5243,10.428,10.4585,1241669.1313016
2000-03-28,10.4585,10.5891,10.4585,10.5243,943220.44509779
2000-03-29,10.5243,10.7206,10.4918,10.5891,1125235.8374599
2000-03-30,10.428,10.428,9.84544,9.87401,778380.96699694
2000-03-31,9.7482,10.1333,9.7482,10.1333,1128677.3137769
2000-04-03,10.2001,10.2001,9.77871,9.84544,480565.82291303
2000-04-04,9.71389,9.9102,9.48985,9.77871,518518.56219337
2000-04-05,9.77871,9.77871,9.3907,9.48985,547070.96293267
2000-04-06,9.71389,9.9102,9.71389,9.87401,262981.86550666
2000-04-07,9.87401,9.87401,9.65097,9.7482,671140.32735894
2000-04-10,9.71389,9.71389,9.52036,9.5499,523547.0405426
2000-04-11,9.3907,9.3907,9.16665,9.22767,414787.57807404
2000-04-12,9.48985,9.61759,9.45648,9.48985,641027.1473573
2000-04-13,9.22767,9.29346,9.16665,9.29346,602398.90952525
2000-04-14,9.35923,9.42311,9.13138,9.19621,808698.68460352
2000-04-17,8.45277,8.54962,7.99763,8.38698,1506010.3851981
2000-04-18,8.90295,8.90295,8.41778,8.68101,1051133.4365551
2000-04-19,8.7771,8.7771,8.38698,8.41778,935042.08763244
2000-04-20,8.51855,8.61532,8.51855,8.57976,510096.85742368
2000-04-25,8.84317,8.90295,8.74231,8.87254,448872.98325476
2000-04-26,9.13138,9.35923,9.13138,9.22767,539791.52201828
2000-04-27,9.32777,9.48985,9.00478,9.22767,628584.96751198
2000-04-28,9.52036,9.71389,9.45648,9.71389,468947.03804145
2000-05-04,9.71389,9.84544,9.5499,9.7482,1053296.2906136
2000-05-05,9.71389,9.81113,9.45648,9.65097,372745.13560563
2000-05-08,9.71389,9.71389,9.45648,9.5499,807387.5461103
2000-05-09,9.71389,9.7482,9.61759,9.68242,394407.24133532
2000-05-10,9.9102,10.2955,9.9102,10.2955,567383.12046974
2000-05-11,9.97217,10.3613,9.97217,10.3308,662456.3948906
2000-05-12,10.2649,10.3965,9.87401,10.2649,586635.87810428
2000-05-15,10.2344,10.2344,9.97217,10.1696,298527.35451343
2000-05-16,10.2955,10.7816,10.039,10.6844,707675.9881558
2000-05-17,10.5243,10.5243,10.3613,10.5243,972189.26342254
2000-05-18,10.428,10.4918,10.3965,10.428,705619.07408762
2000-05-19,10.428,10.5891,10.2955,10.5891,1050963.5130064
2000-05-22,10.5891,10.5891,10.3613,10.4585,415927.74410775
2000-05-23,10.3965,10.3965,10.102,10.1696,821583.50480416
2000-05-24,9.71389,9.94079,9.71389,9.9102,880870.04073549
2000-05-25,9.94079,10.1333,9.9102,10.1333,768917.69380823
2000-05-26,9.97217,10.1333,9.97217,10.0724,536645.83854533
2000-05-29,10.039,10.3613,10.039,10.2344,458206.19150494
2000-05-30,10.2001,10.2344,9.97217,10.1333,908318.98731889
2000-05-31,10.3613,10.3613,10.1333,10.1333,1023040.4587438
2000-06-01,10.3613,10.3613,10.2344,10.2955,877493.59688773
2000-06-02,10.3613,10.3613,10.1333,10.2955,620284.93639445
2000-06-05,10.3613,10.3613,10.1696,10.2344,557834.88550667
2000-06-06,10.2001,10.2955,9.97217,10.2001,325251.50373778
2000-06-07,10.2001,10.4585,10.1333,10.4585,388660.25909181
2000-06-08,10.3308,10.4585,10.2001,10.3613,216375.61217102
2000-06-09,10.2649,10.3308,10.1696,10.2649,142910.94902933
2000-06-12,10.2001,10.2001,10.0724,10.1696,95502.278935842
2000-06-13,10.0724,10.2001,10.039,10.1696,226754.5844834
2000-06-14,10.1333,10.2344,9.97217,9.97217,224096.64452993
2000-06-15,10.039,10.2344,10.0066,10.039,290630.10514103
2000-06-16,10.0724,10.1333,10.0066,10.039,213037.97802266
2000-06-19,9.97217,10.0066,9.9102,10.0066,326283.63195964
2000-06-20,10.0724,10.2001,10.0066,10.2001,415794.53243684
2000-06-21,10.2344,10.3965,10.2001,10.3965,241403.67264053
2000-06-23,10.3613,10.3965,10.2344,10.3308,222141.47480883
2000-06-26,10.2649,10.6559,10.2649,10.5891,493150.65462642
2000-06-27,10.5891,10.8484,10.5891,10.6205,734077.07285541
2000-06-28,10.6205,10.6559,10.5586,10.5586,440978.88061474
2000-06-29,10.6205,10.6205,10.3965,10.3965,578589.68339905
2000-06-30,10.5586,10.5586,10.3613,10.3965,366280.69837862
2000-07-03,10.428,10.5586,10.428,10.4585,331324.6972384
2000-07-04,10.4585,10.4918,10.3613,10.4918,218192.32566723
2000-07-05,10.4918,10.5243,10.428,10.428,394733.45259244
2000-07-06,10.3613,10.4585,10.2001,10.4585,592826.5496139
2000-07-07,10.2344,10.2344,10.039,10.102,368306.14512296
2000-07-10,10.2649,10.2955,10.102,10.102,147806.21570764
2000-07-11,10.039,10.039,9.87401,10.0066,374417.09941219
2000-07-12,9.9102,10.039,9.87401,9.9102,550346.71134415
2000-07-13,9.9102,9.9102,9.7482,9.77871,1386404.1362027
2000-07-14,9.9102,9.9102,9.7482,9.84544,1262220.4404999
2000-07-17,9.9102,9.94079,9.77871,9.81113,1106895.6322167
2000-07-18,9.9102,10.1333,9.9102,9.94079,2285443.409722
2000-07-19,10.0724,10.2649,10.0724,10.102,414901.90935065
2000-07-20,10.2344,10.2344,10.0066,10.039,1151832.0195673
2000-07-21,10.3613,10.3613,10.2649,10.3308,2014055.5731075
2000-07-24,10.2955,10.2955,10.1696,10.1696,822198.16652979
2000-07-25,10.1696,10.1696,9.94079,10.102,1057906.2535557
2000-07-26,10.1696,10.1696,9.94079,9.97217,658715.97899712
2000-07-27,9.97217,10.0724,9.68242,9.77871,572681.16889317
2000-07-28,9.77871,9.77871,9.3907,9.5871,918510.20459905
2000-07-31,9.5499,9.5499,9.32777,9.32777,629029.70568888
2000-08-01,9.3907,9.3907,9.13138,9.22767,740138.7283373
2000-08-02,9.32777,9.52036,9.32777,9.45648,737203.87593406
2000-08-03,9.45648,9.45648,9.32777,9.3907,337311.88005387
2000-08-04,9.42311,9.5871,9.42311,9.52036,322561.04754967
2000-08-07,9.5499,9.5499,9.42311,9.52036,221371.57428561
2000-08-08,9.5499,9.68242,9.5499,9.68242,569195.63832278
2000-08-09,9.81113,10.0066,9.81113,9.87401,168556.81795685
2000-08-10,9.87401,9.9102,9.81113,9.81113,433255.75043423
